timestamp,DOGE,SHIB,PEPE,WIF,BONK,floki
2023-11-29,0.0806987801327769,8.302771156484345e-06,1.09282482844269e-06,1.021406004037499e-12,4.13183512767717e-06,3.195725861813067e-05
2023-11-30,0.08042184496005879,8.199498312966483e-06,1.0571459760362572e-06,1.0081398886639996e-12,4.068802335971055e-06,3.188332048482918e-05
2023-12-01,0.08333732101383999,8.280643177821288e-06,1.0860316248874762e-06,1.009806678736188e-12,3.857583496162483e-06,3.212058411236932e-05
2023-12-02,0.08390108570338436,8.365028534246704e-06,1.1050841431462176e-06,1.0089071897310973e-12,4.020227606143532e-06,3.280426123826851e-05
2023-12-03,0.08636936875231899,8.533305462011397e-06,1.1649059869719586e-06,9.841356240812643e-13,4.6333504889225615e-06,3.3955332911426585e-05
2023-12-04,0.08551148380143629,9.031818666559648e-06,1.203347238336907e-06,9.69410814257834e-13,5.3300930714653675e-06,3.37161432036478e-05
2023-12-05,0.09171199264721583,9.195476760793705e-06,1.3901195231106695e-06,9.94597803429237e-13,6.2820766970555484e-06,3.7393491734894495e-05
2023-12-06,0.09422890453966364,9.47681872147715e-06,1.612200873341242e-06,9.930645770040426e-13,7.6057217647628815e-06,4.23686141333581e-05
2023-12-07,0.09475884460943315,9.71623816183294e-06,1.4904820570266786e-06,9.90427572561763e-13,7.525268357911239e-06,3.910962629890469e-05
2023-12-08,0.09588348779125933,9.78953036148828e-06,1.520709238040399e-06,1.0095783803768873e-12,1.007487964421295e-05,4.168399399811003e-05
2023-12-09,0.1015494961819159,1.0216217988178511e-05,1.5738285929371285e-06,1.0354314160666249e-12,1.2867453410516418e-05,4.131591419172175e-05
2023-12-10,0.09859035711939672,9.997179885331627e-06,1.5315103072650039e-06,1.0386508932028299e-12,1.103698216042836e-05,4.037618833800143e-05
2023-12-11,0.10179931271823697,1.0317684124350782e-05,1.604609700797178e-06,1.029465755312924e-12,1.2433525131692555e-05,4.0641689519866855e-05
2023-12-12,0.09413432551903782,9.508138204150631e-06,1.4164675386518836e-06,1.0625436972866177e-12,1.1852797342662459e-05,3.693889214472756e-05
2023-12-13,0.09375299802089056,9.577073300165567e-06,1.3975798149266797e-06,1.1128290038558253e-12,1.1503812954913118e-05,3.810893720653471e-05
2023-12-14,0.09641173021896957,9.797469330021117e-06,1.410006990059929e-06,1.1031461467251233e-12,1.3101482584873667e-05,3.879259708605251e-05
2023-12-15,0.09831889007597336,1.006731932068965e-05,1.449554990895113e-06,1.1038048090630061e-12,2.5489000294184263e-05,3.977102659326261e-05
2023-12-16,0.09296086395184396,9.61052495846504e-06,1.3305704129347636e-06,1.1236135961440378e-12,2.363226074940133e-05,3.6333425888796546e-05
2023-12-17,0.09696808508458456,1.1619553607808176e-05,1.4201440398244158e-06,1.1103271226207837e-12,2.1854856213003795e-05,3.8964078125451944e-05
2023-12-18,0.09296415401540024,1.0309150535525752e-05,1.3361991556863495e-06,1.0935012790632142e-12,2.2949914259022757e-05,3.615108937880086e-05
2023-12-19,0.09199517907595761,1.042281673524963e-05,1.3070138135767381e-06,1.101627652825329e-12,2.0879830668825264e-05,3.51766098113979e-05
2023-12-20,0.0901093483812557,1.0124435323283194e-05,1.248362675321042e-06,1.3324312237208063e-12,1.8987604203111693e-05,3.406155103613778e-05
2023-12-21,0.09136651288629116,1.0232954623771696e-05,1.2692093570444807e-06,1.4173671052785285e-12,1.8812167087202813e-05,3.446752198106765e-05
2023-12-22,0.09479279014302519,1.0430231618309368e-05,1.3038896610028287e-06,1.4783892988360504e-12,2.0762131685876784e-05,3.602591480200913e-05
2023-12-23,0.09528754211549895,1.0918165202127998e-05,1.5807908100184078e-06,1.482529690151705e-12,1.9408370384346102e-05,3.795453554510546e-05
2023-12-24,0.09361258929359442,1.108817862139194e-05,1.4734846888766328e-06,1.4855389682743243e-12,1.9966069554304355e-05,3.652020925679529e-05
2023-12-25,0.0917887830351023,1.0663913562259558e-05,1.3705353529749527e-06,1.4411109939443102e-12,1.818828706104206e-05,3.526029229109476e-05
2023-12-26,0.09454674783213626,1.1021304516636011e-05,1.413014907502209e-06,1.4501832079653519e-12,1.8803845637378453e-05,3.740433610153255e-05
2023-12-27,0.09124090315882603,1.0568427368549022e-05,1.3364069571874759e-06,1.636713406749392e-12,1.6069558553780584e-05,3.5472454748164785e-05
2023-12-28,0.09354040468691449,1.090200643972235e-05,1.4418322326456089e-06,1.7324182438636434e-12,1.4556729116284012e-05,3.7012882120094544e-05
2023-12-29,0.09180674787660591,1.063196797412973e-05,1.347055044706873e-06,1.771034959325835e-12,1.5072379837465101e-05,3.553108265165152e-05
2023-12-30,0.09098554321711215,1.0425632023604636e-05,1.3439337674516665e-06,1.7185324535136435e-12,1.4782793702145105e-05,3.522823023303593e-05
2023-12-31,0.09013266672588452,1.0466189874516381e-05,1.3118676597531662e-06,1.7566214776454008e-12,1.4077866653268218e-05,3.5219714870345384e-05
2024-01-01,0.0893121264275588,1.0331061799397537e-05,1.2862940526150517e-06,1.723061869243378e-12,1.3338293873369871e-05,3.489901695849966e-05
2024-01-02,0.09205636127683142,1.0692096532714504e-05,1.4043371587021714e-06,1.7794550861724379e-12,1.482439202223785e-05,3.6656432165809414e-05
2024-01-03,0.09124348017881254,1.0570334111471078e-05,1.3414366765542533e-06,1.7755511154335771e-12,1.3506670086666096e-05,3.5542866308640234e-05
2024-01-04,0.08193683499231003,9.54518201236347e-06,1.1904413417486727e-06,1.7933755942815775e-12,1.1590322926036681e-05,3.133567946683406e-05
2024-01-05,0.08409107038180864,1.0005004056653449e-05,1.2586833657972893e-06,1.848267614030778e-12,1.195770087466001e-05,3.251335521609019e-05
2024-01-06,0.08267447501004517,9.818711912410402e-06,1.1986945732955382e-06,1.8195279041626665e-12,1.1089720754156594e-05,3.168063277789381e-05
2024-01-07,0.08056540283655343,9.593442996408038e-06,1.159291009691349e-06,1.7662428406039855e-12,1.076530244930573e-05,3.113506383164153e-05
2024-01-08,0.0782361654175723,8.97199016752165e-06,1.1082834860809425e-06,1.723059221861667e-12,1.0307605970092635e-05,2.9187473043996193e-05
2024-01-09,0.08129840952015702,9.579051254855389e-06,1.1937454636574303e-06,1.7403127463220644e-12,1.2151172470635673e-05,3.047801470743865e-05
2024-01-10,0.07926523002407286,9.623743487055425e-06,1.1937372975098003e-06,1.72461809934025e-12,1.4010170029604398e-05,2.9044855723835933e-05
2024-01-11,0.0830525605514026,9.989040400159577e-06,1.3247651138806597e-06,1.7308848591766968e-12,1.6135679333136833e-05,3.168344150460613e-05
2024-01-12,0.08460340337816412,1.0136202457294359e-05,1.3674637275935364e-06,1.7817229509513065e-12,1.6098372934174655e-05,3.2374265373007333e-05
2024-01-13,0.08013410799748488,9.627706617099752e-06,1.2390294599254984e-06,1.7266385848797313e-12,1.3772786792554881e-05,3.0379818110136116e-05
2024-01-14,0.080994523340881,9.898908201164338e-06,1.2507472815888474e-06,1.7229871725930323e-12,1.5392736285992907e-05,3.0984504760762695e-05
2024-01-15,0.07996966829998112,9.602418438408701e-06,1.1985470446148231e-06,2.6809413246680203e-12,1.4321405644569117e-05,3.0057300298899273e-05
2024-01-16,0.08121503581298796,9.566666730710622e-06,1.2059802602618206e-06,3.3527503644562224e-12,1.372499964432746e-05,3.07858185676856e-05
2024-01-17,0.08126380302021614,9.66205358533699e-06,1.2398786980748864e-06,3.719053097514734e-12,1.407385087620652e-05,3.1464490760334086e-05
2024-01-18,0.08043742737788831,9.513483881061005e-06,1.207724377858191e-06,3.7983999560686974e-12,1.3379481000019964e-05,3.065096504886925e-05
2024-01-19,0.07796237781638628,9.196379108735435e-06,1.1413133694426964e-06,4.4570101381709266e-12,1.2051664623913024e-05,2.921216737697762e-05
2024-01-20,0.07851905067351118,9.28461517481837e-06,1.1389946591546638e-06,6.7304368156813135e-12,1.1952763698276886e-05,2.9156157533792346e-05
2024-01-21,0.08768447158713796,9.675212780552695e-06,1.1656516802973371e-06,9.588812791779247e-12,1.1662943104853894e-05,3.374755651769047e-05
2024-01-22,0.08532032641683161,9.338554870241035e-06,1.1247103327961546e-06,3.1870143706948483e-12,1.139338177865985e-05,3.1193770545110876e-05
2024-01-23,0.08018019150781798,8.903352573939634e-06,1.0542787600853386e-06,3.0603067476595547e-12,1.0387071212216825e-05,2.8813056990818115e-05
2024-01-24,0.07820560002568527,8.824011607485236e-06,1.0382541923536919e-06,2.848742000470579e-12,1.0805154598421273e-05,2.8498941380000964e-05
2024-01-25,0.07910139004185475,8.901152473212658e-06,1.0408715333227871e-06,2.822478158006005e-12,1.1080650395972968e-05,2.8827727010381425e-05
2024-01-26,0.07794293010214384,8.858066511207873e-06,1.0263063751850015e-06,2.7637335165130966e-12,1.126597955659288e-05,2.833786605888951e-05
2024-01-27,0.07973021652820386,9.02954827794972e-06,1.0860971868080824e-06,2.9006360218731415e-12,1.1834557557249682e-05,2.9100443879941188e-05
2024-01-28,0.08008829969662802,9.131168411003179e-06,1.0964771179179458e-06,2.5851593969160113e-12,1.1663629715630198e-05,2.915632689907816e-05
2024-01-29,0.07880856374220704,9.005586541280566e-06,1.0654965040537165e-06,2.5627713925767947e-12,1.1608455017390602e-05,2.8519416965084905e-05
2024-01-30,0.08159748308941711,9.19967470020024e-06,1.0628008990648283e-06,2.5859396037759866e-12,1.2006331989425085e-05,2.9210322660801133e-05
2024-01-31,0.07975720320724666,9.050270158046182e-06,1.0134242960539252e-06,2.557482779881659e-12,1.1273289203649657e-05,2.8596704460176996e-05
2024-02-01,0.07869388270449892,8.938983663384573e-06,9.136003549801924e-07,2.520124743257718e-12,1.065231588338366e-05,2.7584002124470832e-05
2024-02-02,0.07928008141110451,9.02336636102129e-06,9.156450880262478e-07,2.5236644187853435e-12,1.0722488566258613e-05,2.8149526777408103e-05
2024-02-03,0.07927059982626186,9.058694611298896e-06,9.275375097189848e-07,2.5412136254789347e-12,1.0535787462320897e-05,2.8024034378744746e-05
2024-02-04,0.07870840712850681,9.10402822090929e-06,9.253063572448689e-07,2.539094073869083e-12,1.0353171415565807e-05,2.8050698097943826e-05
2024-02-05,0.07824447550076137,8.896413865367691e-06,8.889190223216235e-07,2.5868151200225753e-12,1.007776329787613e-05,2.72848809539901e-05
2024-02-06,0.07818348463194527,8.883587902544975e-06,8.96482576548368e-07,2.528868670213007e-12,1.0145877032494385e-05,2.7394080305003196e-05
2024-02-07,0.07844511529167905,8.859477458217778e-06,9.027758365263124e-07,2.577623118535344e-12,9.94662969983587e-06,2.8020788033584624e-05
2024-02-08,0.08005062047837687,9.0529704051923e-06,9.631562489827853e-07,2.5681254386452514e-12,1.0390874585881381e-05,2.8530733484641615e-05
2024-02-09,0.07986219820262577,9.201384886574311e-06,9.57551321960436e-07,2.70418073580946e-12,1.0385968076910879e-05,2.874863649382779e-05
2024-02-10,0.08154864473138385,9.395761336455892e-06,1.0161497347918126e-06,2.741219744230146e-12,1.2197134850646185e-05,3.1193003910824306e-05
2024-02-11,0.08136518393300081,9.414233519989028e-06,1.0145752224440825e-06,2.7304570436924182e-12,1.3321984408998393e-05,3.086858279725827e-05
2024-02-12,0.08109341330714206,9.388593661377951e-06,1.0031782675989595e-06,2.6717192011727577e-12,1.2313472638386117e-05,3.0800997032705986e-05
2024-02-13,0.08236974974082302,9.616508884193267e-06,1.0762454410941623e-06,2.74252624210029e-12,1.3240672767748241e-05,3.203128008429454e-05
2024-02-14,0.08114855677506067,9.47475449788016e-06,1.0839852762681415e-06,2.7012464698089263e-12,1.2560859159257842e-05,3.221367590939387e-05
2024-02-15,0.08547754621319077,9.738446773998269e-06,1.2412126274989992e-06,2.7862340756467145e-12,1.4203266939482814e-05,3.34851780918611e-05
2024-02-16,0.08539619097435716,9.877223914688893e-06,1.2429956958533761e-06,2.9598558519305514e-12,1.3905814088124413e-05,3.3868823153225786e-05
2024-02-17,0.08598419190859105,9.88854032097143e-06,1.1662590654622526e-06,2.9401626721129496e-12,1.3298571357828553e-05,3.3712836360039484e-05
2024-02-18,0.08360374941304478,9.634878133908689e-06,1.186687513804271e-06,2.8890431973233572e-12,1.2828210269406592e-05,3.3343223548055266e-05
2024-02-19,0.08518648691170973,9.733411379148899e-06,1.223451859318413e-06,2.8441599927571923e-12,1.3051369149732849e-05,3.3920594797432885e-05
2024-02-20,0.08937105403636093,9.879340538111627e-06,1.2323505674388406e-06,2.850513108327324e-12,1.2985359395195567e-05,3.526774476623209e-05
2024-02-21,0.08614427001637569,9.768657467115332e-06,1.1938720286001191e-06,2.8702071304533563e-12,1.2377224181172544e-05,3.4506459008528375e-05
2024-02-22,0.08464044640774397,9.549689919482773e-06,1.1506411319459402e-06,2.9629352023006506e-12,1.1789615682260952e-05,3.3264225631340216e-05
2024-02-23,0.08416759562188045,9.547779894683156e-06,1.220416617757429e-06,2.9848402291699788e-12,1.1701195938388917e-05,3.3687604488182936e-05
2024-02-24,0.08446411304507219,9.519541957488178e-06,1.200649895890344e-06,3.265521245244034e-12,1.1334412557480493e-05,3.432483971051427e-05
2024-02-25,0.08610370247845048,9.633529334289114e-06,1.3093025987083095e-06,2.786798650254345e-12,1.1703990531319542e-05,3.539859127440353e-05
2024-02-26,0.08610731820129837,9.669505592814299e-06,1.378535732723763e-06,2.7975183948195224e-12,1.1961153320984734e-05,3.6746849523811605e-05
2024-02-27,0.08934849544539793,1.0096668098772461e-05,1.8018564913449399e-06,2.90044902849686e-12,1.3418009196600564e-05,4.319893517460331e-05
2024-02-28,0.09822705397960395,1.0938246976826791e-05,2.6417139539523633e-06,2.8479614151367e-12,1.4875967170397865e-05,5.1233573755173284e-05
2024-02-29,0.1166298939746429,1.1765424874173363e-05,3.1505618484672416e-06,2.970970587930863e-12,1.807087470769852e-05,5.655201726198075e-05
2024-03-01,0.11802464614422643,1.260403172977173e-05,2.733008155611785e-06,2.8202276564965572e-12,2.2310885014954555e-05,5.3757416865670205e-05
2024-03-02,0.13902493018486253,1.6524374869167293e-05,3.9578439124081815e-06,2.8675567867307577e-12,2.513933439714802e-05,8.777868354622284e-05
2024-03-03,0.14276444045780856,2.271474773609463e-05,4.385320855202556e-06,3.113041892850728e-12,2.4381543089399518e-05,0.0001355448837244546
2024-03-04,0.1539125055212753,2.2532389922193438e-05,5.881668320469671e-06,3.070527563134129e-12,2.653448246341331e-05,0.00014718049094279335
2024-03-05,0.18248479768818787,3.541192159444619e-05,7.053389465111748e-06,2.9431607941731938e-12,3.784468688224842e-05,0.00014424345448490702
2024-03-06,0.1557745639957971,3.628841023825325e-05,6.416190536909234e-06,2.827789143407036e-12,3.1258927215238736e-05,0.00011749988739877563
2024-03-07,0.15826673130761534,3.3609167483255024e-05,7.246180110277407e-06,3.1471352885883063e-12,3.0097636091060616e-05,0.000132420395565232
2024-03-08,0.15783380359015084,3.144987451303577e-05,6.8035719382379045e-06,3.535421701544072e-12,2.7104982263807927e-05,0.00013934491466835878
2024-03-09,0.16491093017985642,3.537035741855282e-05,9.113822928518582e-06,3.558888583386124e-12,3.205705373544353e-05,0.00023425573740322399
2024-03-10,0.1796096815375183,3.510286035812659e-05,8.828815780846486e-06,3.9102102521677935e-12,3.414655165327406e-05,0.00024086277407114336
2024-03-11,0.16946939442576545,3.2796307779096984e-05,8.527002789905154e-06,4.8119669072530374e-12,3.09261797384898e-05,0.00027342689640182886
2024-03-12,0.18234042517602708,3.386148988707144e-05,9.051470136066903e-06,4.753003274109629e-12,3.110673365181947e-05,0.0002973315730164249
2024-03-13,0.16818262691950236,3.2176910570037345e-05,8.269092839377746e-06,4.452040379472515e-12,2.88048045995703e-05,0.00026991062328181597
2024-03-14,0.16907617178468604,3.200298030142002e-05,9.02487211896543e-06,4.57092937110595e-12,3.199857752867062e-05,0.0002691365969445662
2024-03-15,0.17736708615305566,3.227704260362424e-05,1.0025237925005643e-05,4.342402695786222e-12,3.426804425566537e-05,0.00027867976233512904
2024-03-16,0.16328412791411134,2.9900346354020227e-05,8.951167244608473e-06,4.5085809683953545e-12,2.968403139384371e-05,0.00026796771221073416
2024-03-17,0.14203759838446814,2.5057590116820407e-05,7.357086790948293e-06,4.046821230363359e-12,2.5061817881261014e-05,0.00021105841726462593
2024-03-18,0.15413082575453688,2.9299447765886487e-05,7.836189049269558e-06,3.866694590793652e-12,2.81509797041053e-05,0.0002224857724337968
2024-03-19,0.14406135728141792,2.6884451555763236e-05,6.817143133005523e-06,3.784078962363071e-12,2.3593539761292658e-05,0.00019245195733120943
2024-03-20,0.12847077134877583,2.4923901942313508e-05,6.564410420555914e-06,3.3195523893137483e-12,2.170369102555944e-05,0.0001763988439222277
2024-03-21,0.1512975324625558,2.7707353639013256e-05,8.424168896842436e-06,3.469993795193119e-12,2.4568054092369773e-05,0.00023474857593068727
2024-03-22,0.1555984910137473,2.719436562401806e-05,7.905086533466241e-06,3.403722946009935e-12,2.2831197744701316e-05,0.00021482327645657717
2024-03-23,0.15209369704346498,2.643851763096921e-05,7.390506028111336e-06,3.389168789763143e-12,2.1639922021220645e-05,0.00022653188551942493
2024-03-24,0.1624504785977163,2.7260846799768737e-05,7.3351739173730916e-06,3.3735678644775676e-12,2.215785336139854e-05,0.00022992225924680775
2024-03-25,0.17665347153314906,2.8089606476147936e-05,7.811000871034288e-06,3.4740392317866465e-12,2.409225669740884e-05,0.00024034043378546875
2024-03-26,0.1750620373515769,2.866690048820705e-05,8.097949808898452e-06,3.653870673538956e-12,2.5226279625751223e-05,0.00024120482773936402
2024-03-27,0.1825288513451653,3.0699468390810206e-05,8.044892426334462e-06,3.5631819908597032e-12,2.698498243664306e-05,0.0002422732605814923
2024-03-28,0.18966327547428183,3.015022554542105e-05,7.644190374870214e-06,3.5287462146467426e-12,2.592359281296499e-05,0.0002254779896352813
2024-03-29,0.21990263590707787,3.20021833156739e-05,7.976569506993074e-06,3.548226223585265e-12,2.8282686842110813e-05,0.0002517198252329552
2024-03-30,0.21312296629393865,3.084549556119777e-05,7.759496399200462e-06,3.79692975086087e-12,2.6414647754619574e-05,0.00024068215250485665
2024-03-31,0.1998904472009426,2.9857539055414044e-05,8.093037463499474e-06,3.658549217956046e-12,2.7033136840661785e-05,0.00024360906341749867
2024-04-01,0.22025496445264617,3.0738576569003305e-05,8.77804490375848e-06,3.693411030920619e-12,2.8010865404449746e-05,0.0002484016600418151
2024-04-02,0.20577050537263902,2.868017820358395e-05,7.95144626174999e-06,3.5086245253914833e-12,2.5876910230591005e-05,0.00023396528690084392
2024-04-03,0.18253536301143355,2.6405250277082772e-05,7.261433841160253e-06,3.3042406436365662e-12,2.26880612950566e-05,0.00020946998370112796
2024-04-04,0.17560452894229325,2.6388355327232534e-05,6.827666923764244e-06,3.3709167340128986e-12,2.2484637656440918e-05,0.0001993065800172235
2024-04-05,0.1798459312129463,2.76796532255479e-05,6.911565628311005e-06,3.611870392594977e-12,2.3102775252387358e-05,0.0002007492823718822
2024-04-06,0.17802533045682747,2.6846147996512923e-05,6.598783737891847e-06,3.5433533699929366e-12,2.188748648521641e-05,0.00018864958917416656
2024-04-07,0.18569294941600192,2.7512493731593533e-05,6.783356707321246e-06,3.5688524476876742e-12,2.2748330897947148e-05,0.00019594675774968506
2024-04-08,0.19949826055294137,2.823786105647823e-05,7.459272050895068e-06,3.5417883722152406e-12,2.3558436937881927e-05,0.00020547706005956726
2024-04-09,0.20272749884003038,2.874794870778509e-05,7.767654313853496e-06,3.5688129198645906e-12,2.4412576775095918e-05,0.0002154969114271131
2024-04-10,0.18892624938756214,2.748293446931711e-05,7.0355551659952086e-06,3.4893558891415925e-12,2.2292217709014607e-05,0.0001987556596194596
2024-04-11,0.1996101768629705,2.7978816688236415e-05,7.119082518397878e-06,3.582125129308365e-12,2.2649185351558117e-05,0.00019758635328204463
2024-04-12,0.19411196375960238,2.7544405245119955e-05,7.330037021283302e-06,3.5747843098354217e-12,2.1734762685661973e-05,0.00019194752207725446
2024-04-13,0.17480331769881344,2.4806473033209827e-05,5.959379319761598e-06,3.4309954152485875e-12,1.737638217114842e-05,0.00015909047938409646
2024-04-14,0.1538718717341364,2.1308441946865253e-05,5.097006882246504e-06,3.1943969720069965e-12,1.5529014559017213e-05,0.00013464889735160127
2024-04-15,0.16249952058436548,2.274031584968085e-05,5.466896958107632e-06,3.2012671951441018e-12,1.6284389991234973e-05,0.0001513089455097331
2024-04-16,0.1617085737474909,2.194121307881695e-05,5.102947253763295e-06,3.128934860351772e-12,1.4687973409683736e-05,0.00014314047361946089
2024-04-17,0.15591204415450102,2.2678278367892443e-05,5.408731445444496e-06,3.0231500391343273e-12,1.4680774767881958e-05,0.00014196421373612966
2024-04-18,0.1478898926187159,2.211679105311008e-05,4.925198575743816e-06,2.989474088732439e-12,1.3943157498457349e-05,0.00013375728545466964
2024-04-19,0.15196024784624357,2.2767816039632437e-05,5.084679926402022e-06,3.06952065950309e-12,1.4721238838877398e-05,0.00013841887167494657
2024-04-20,0.1560439976393627,2.291273260391173e-05,5.142944916795871e-06,3.0817367695358928e-12,1.4916480900859076e-05,0.00013998236593429632
2024-04-21,0.16258649549837825,2.624526983621317e-05,5.782061505265592e-06,3.1578499432428527e-12,1.9527974839635303e-05,0.00016649282288603673
2024-04-22,0.1581334193242524,2.628075405169503e-05,5.960588880097718e-06,3.2286381170757014e-12,2.090762104819016e-05,0.00017116957251954193
2024-04-23,0.16115710481640746,2.6894235073998004e-05,6.887436384577657e-06,3.3434835755229286e-12,2.025282707745467e-05,0.00017644011888225496
2024-04-24,0.15992312526184665,2.676007100765451e-05,7.679754443160145e-06,3.3521193440120946e-12,2.462738514672155e-05,0.00019277385038513872
2024-04-25,0.1513128620074721,2.5644227342355116e-05,7.268421913868963e-06,3.4453630731501082e-12,2.444609493406261e-05,0.00018420650034667627
2024-04-26,0.15154478470255098,2.571399489460208e-05,7.818891457626246e-06,3.4711033036276663e-12,2.716194452631166e-05,0.0001874607461077261
2024-04-27,0.14782872364691055,2.5231364284245194e-05,7.351727214845928e-06,3.3597624902803257e-12,2.5502209666364854e-05,0.0001824887851091003
2024-04-28,0.14797120262584695,2.4818688554163012e-05,7.2205114158569815e-06,3.356334171659916e-12,2.464654054743054e-05,0.00017365491385049365
2024-04-29,0.14666941974267372,2.4217775007593964e-05,7.212492593181717e-06,3.3555451770184655e-12,2.5022412146676954e-05,0.00016975455319845678
2024-04-30,0.14346401590381466,2.4141908108538038e-05,7.349839513311942e-06,3.3438442528569417e-12,2.5472205288681643e-05,0.00017041982850624974
2024-05-01,0.13340141077153403,2.2432170719496002e-05,6.682016312514665e-06,3.2279948820492468e-12,2.267134071658068e-05,0.00015670321326757779
2024-05-02,0.13018965092052598,2.2625383938628155e-05,7.017736950923913e-06,3.1508551623274454e-12,2.2997957927810717e-05,0.0001589408858637806
2024-05-03,0.13222850734851854,2.2876315962188538e-05,7.565442636427344e-06,3.0912054432890788e-12,2.536443449717124e-05,0.00016424872326968365
2024-05-04,0.1459853742300544,2.4448998207199858e-05,8.099960827396344e-06,3.2320231919226864e-12,2.7181280610577e-05,0.00017462287177695006
2024-05-05,0.15995476432820235,2.503730498370136e-05,8.661903936228053e-06,3.214854628318202e-12,2.7532071086071586e-05,0.0001922580508243136
2024-05-06,0.16087465634756173,2.4698246173976623e-05,8.494309782020315e-06,3.237837757786502e-12,2.6387975241945695e-05,0.0001877189418163389
2024-05-07,0.15653648003445705,2.3872794686586557e-05,8.336514816788715e-06,3.2256144929183365e-12,2.4942593342437675e-05,0.00017915751984838615
2024-05-08,0.1502555456147171,2.303910028355073e-05,7.944666789437567e-06,3.1707926087224644e-12,2.3802230688942595e-05,0.0001722365603609169
2024-05-09,0.14350155359652975,2.2570210196809813e-05,7.98742699566289e-06,3.2195161888661524e-12,2.3493136257380294e-05,0.00017035173393159623
2024-05-10,0.15208459930442558,2.3515655228896505e-05,8.549701409515095e-06,3.2632702877381568e-12,2.4611628523839635e-05,0.00017975651470118444
2024-05-11,0.14405365626145858,2.242980914624018e-05,8.415972348662765e-06,3.2031299279189122e-12,2.2906538634525993e-05,0.00016883329991835885
2024-05-12,0.14280940258609806,2.2479680161789127e-05,8.475291260185867e-06,3.2545375692710563e-12,2.2860076470147293e-05,0.00016941481068872858
2024-05-13,0.14115753288382166,2.2315770970617425e-05,8.754519453115519e-06,3.250583305338422e-12,2.280643750955238e-05,0.0001695972947768394
2024-05-14,0.1484180481975252,2.3303066004130815e-05,9.850499493587714e-06,3.2223129302324884e-12,2.3323903218929042e-05,0.00018260407954631748
2024-05-15,0.14542180039114636,2.295258348758427e-05,1.051129744555748e-05,3.099738092261577e-12,2.2898983909841656e-05,0.00018857626529460088
2024-05-16,0.1557098461153148,2.5235932125630068e-05,1.0557314187216241e-05,3.1667720300350163e-12,2.4860582536228347e-05,0.0002116362180271675
2024-05-17,0.14971107450088628,2.451933692182684e-05,1.005461113357082e-05,3.0964119830973183e-12,2.3918843344003085e-05,0.00020650239033997146
2024-05-18,0.15567139699986712,2.5037387966665773e-05,1.0202587389370255e-05,3.154565179560607e-12,2.4467420743166996e-05,0.0002108435977623004
2024-05-19,0.15298476723852222,2.4754028274485797e-05,9.541558670675884e-06,2.959231739948113e-12,2.6270867158998997e-05,0.00020384097854889353
2024-05-20,0.14905271318244764,2.3853073927687465e-05,9.164679131388645e-06,2.9430773079632953e-12,2.519496045460241e-05,0.0001930242226572869
